"BioID","GovtrackID","opensecrets_id","first_name","last_name","state","district","party","name","Vote_change","Vote_change_dummy","birthday","gender","nominate_dim1","nominate_dim2","Geographical","Instance","Vote","seniority","Contribution_minus","Contribution_plus","Dmajority","anti_env_dummy","pro_env_dummy"
"R000593",NA,"N00030645","Dennis","Ross","FL",15,"R","dennis ross",0,0,1959,"M",0.531,0.099,"SO","4",0,3,9,0,0,1,0
"R000593",NA,"N00030645","Dennis","Ross","FL",15,"R","dennis ross",0,0,1959,"M",0.531,0.099,"SO","51",NA,4,2,0,0,1,0
"R000593",NA,"N00030645","Dennis","Ross","FL",15,"R","dennis ross",0,0,1959,"M",0.531,0.099,"SO","52",0,4,2,0,0,1,0
"R000593",NA,"N00030645","Dennis","Ross","FL",15,"R","dennis ross",0,0,1959,"M",0.531,0.099,"SO","6",NA,4,NA,NA,1,0,0
"R000593",NA,"N00030645","Dennis","Ross","FL",15,"R","dennis ross",0,0,1959,"M",0.531,0.099,"SO","7",NA,4,NA,NA,1,0,0
"R000583",NA,"N00029018","Tom,Thomas","Rooney","FL",17,"R","tom rooney,thomas rooney",0,0,1970,"M",0.458,0.013,"SO","3",0,3,5.5,0,0,1,0
"R000583",NA,"N00029018","Tom,Thomas","Rooney","FL",17,"R","tom rooney,thomas rooney",0,0,1970,"M",0.458,0.013,"SO","4",0,4,13,0,0,1,0
"R000583",NA,"N00029018","Tom,Thomas","Rooney","FL",17,"R","tom rooney,thomas rooney",0,0,1970,"M",0.458,0.013,"SO","51",0,5,NA,NA,0,0,0
"R000583",NA,"N00029018","Tom,Thomas","Rooney","FL",17,"R","tom rooney,thomas rooney",0,0,1970,"M",0.458,0.013,"SO","52",0,5,NA,NA,0,0,0
"R000583",NA,"N00029018","Tom,Thomas","Rooney","FL",17,"R","tom rooney,thomas rooney",0,0,1970,"M",0.458,0.013,"SO","6",NA,5,NA,NA,1,0,0
"R000583",NA,"N00029018","Tom,Thomas","Rooney","FL",17,"R","tom rooney,thomas rooney",0,0,1970,"M",0.458,0.013,"SO","7",NA,5,NA,NA,1,0,0
"M001191",NA,"N00033091","Patrick","Murphy","FL",18,"D","patrick murphy",0,0,1983,"M",0.186,0.026,"SO","3",1,1,12.4,0,0,1,0
"M001191",NA,"N00033091","Patrick","Murphy","FL",18,"D","patrick murphy",0,0,1983,"M",0.186,0.026,"SO","4",1,2,3.05,13.075,0,1,1
"M001191",NA,"N00033091","Patrick","Murphy","FL",18,"D","patrick murphy",0,0,1983,"M",0.186,0.026,"SO","51",NA,2,NA,NA,0,0,0
"M001191",NA,"N00033091","Patrick","Murphy","FL",18,"D","patrick murphy",0,0,1983,"M",0.186,0.026,"SO","52",NA,2,NA,NA,0,0,0
"M001191",NA,"N00033091","Patrick","Murphy","FL",18,"D","patrick murphy",0,0,1983,"M",0.186,0.026,"SO","6",NA,2,NA,NA,1,0,0
"M001191",NA,"N00033091","Patrick","Murphy","FL",18,"D","patrick murphy",0,0,1983,"M",0.186,0.026,"SO","7",NA,2,NA,NA,1,0,0
"R000435",NA,"N00002858","Ileana","Ros-Lehtinen","FL",27,"R","ileana ros lehtinen",1,1,1952,"F",0.244,0.225,"SO","3",0,13,0,0,0,0,0
"R000435",NA,"N00002858","Ileana","Ros-Lehtinen","FL",27,"R","ileana ros lehtinen",1,1,1952,"F",0.244,0.225,"SO","4",1,14,1.5,0,0,1,0
"R000435",NA,"N00002858","Ileana","Ros-Lehtinen","FL",27,"R","ileana ros lehtinen",1,1,1952,"F",0.244,0.225,"SO","51",NA,15,0,0,0,0,0
"R000435",NA,"N00002858","Ileana","Ros-Lehtinen","FL",27,"R","ileana ros lehtinen",1,1,1952,"F",0.244,0.225,"SO","52",1,15,0,0,0,0,0
"R000435",NA,"N00002858","Ileana","Ros-Lehtinen","FL",27,"R","ileana ros lehtinen",1,1,1952,"F",0.244,0.225,"SO","6",NA,15,NA,NA,1,0,0
"R000435",NA,"N00002858","Ileana","Ros-Lehtinen","FL",27,"R","ileana ros lehtinen",1,1,1952,"F",0.244,0.225,"SO","7",NA,15,NA,NA,1,0,0
"W000796",NA,"N00026163","Lynn A.,Lynn","Westmoreland","GA",3,"R","lynn a westmoreland,lynn westmoreland",0,0,1950,"M",0.672,0.189,"SO","3",0,5,4.5,0,0,1,0
"W000796",NA,"N00026163","Lynn A.,Lynn","Westmoreland","GA",3,"R","lynn a westmoreland,lynn westmoreland",0,0,1950,"M",0.672,0.189,"SO","4",0,6,0,0,0,0,0
"W000796",NA,"N00026163","Lynn A.,Lynn","Westmoreland","GA",3,"R","lynn a westmoreland,lynn westmoreland",0,0,1950,"M",0.672,0.189,"SO","51",NA,6,NA,NA,0,0,0
"W000796",NA,"N00026163","Lynn A.,Lynn","Westmoreland","GA",3,"R","lynn a westmoreland,lynn westmoreland",0,0,1950,"M",0.672,0.189,"SO","52",NA,6,NA,NA,0,0,0
"W000796",NA,"N00026163","Lynn A.,Lynn","Westmoreland","GA",3,"R","lynn a westmoreland,lynn westmoreland",0,0,1950,"M",0.672,0.189,"SO","6",NA,6,NA,NA,1,0,0
"W000796",NA,"N00026163","Lynn A.,Lynn","Westmoreland","GA",3,"R","lynn a westmoreland,lynn westmoreland",0,0,1950,"M",0.672,0.189,"SO","7",NA,6,NA,NA,1,0,0
"L000287",NA,"N00002577","John R.,John","Lewis","GA",5,"D","john r lewis,john lewis",0,0,1940,"M",0.589,0.221,"SO","3",1,14,2.75,0,0,1,0
"L000287",NA,"N00002577","John R.,John","Lewis","GA",5,"D","john r lewis,john lewis",0,0,1940,"M",0.589,0.221,"SO","4",1,15,2.5,0,0,1,0
"L000287",NA,"N00002577","John R.,John","Lewis","GA",5,"D","john r lewis,john lewis",0,0,1940,"M",0.589,0.221,"SO","51",1,16,5.604,0.2,0,1,1
"L000287",NA,"N00002577","John R.,John","Lewis","GA",5,"D","john r lewis,john lewis",0,0,1940,"M",0.589,0.221,"SO","52",1,16,3.344,0.215,0,1,1
"L000287",NA,"N00002577","John R.,John","Lewis","GA",5,"D","john r lewis,john lewis",0,0,1940,"M",0.589,0.221,"SO","6",1,17,4.67,0,1,1,0
"L000287",NA,"N00002577","John R.,John","Lewis","GA",5,"D","john r lewis,john lewis",0,0,1940,"M",0.589,0.221,"SO","7",NA,17,NA,NA,1,0,0
"P000591",NA,"N00026160","Tom","Price","GA",6,"R","tom price",0,0,1954,"M",0.644,0.073,"SO","3",0,5,23.5,0,0,1,0
"P000591",NA,"N00026160","Tom","Price","GA",6,"R","tom price",0,0,1954,"M",0.644,0.073,"SO","4",0,6,14.5,0,0,1,0
"P000591",NA,"N00026160","Tom","Price","GA",6,"R","tom price",0,0,1954,"M",0.644,0.073,"SO","51",NA,7,0,0,0,0,0
"P000591",NA,"N00026160","Tom","Price","GA",6,"R","tom price",0,0,1954,"M",0.644,0.073,"SO","52",NA,7,0,0,0,0,0
"P000591",NA,"N00026160","Tom","Price","GA",6,"R","tom price",0,0,1954,"M",0.644,0.073,"SO","6",NA,7,NA,NA,1,0,0
"P000591",NA,"N00026160","Tom","Price","GA",6,"R","tom price",0,0,1954,"M",0.644,0.073,"SO","7",NA,7,NA,NA,1,0,0
"W000810",NA,"N00032416","Rob","Woodall","GA",7,"R","rob woodall",0,0,1970,"M",0.593,0.173,"SO","3",0,2,4.5,0,0,1,0
"W000810",NA,"N00032416","Rob","Woodall","GA",7,"R","rob woodall",0,0,1970,"M",0.593,0.173,"SO","4",0,3,18,0,0,1,0
"W000810",NA,"N00032416","Rob","Woodall","GA",7,"R","rob woodall",0,0,1970,"M",0.593,0.173,"SO","51",0,4,14.5,0,0,1,0
"W000810",NA,"N00032416","Rob","Woodall","GA",7,"R","rob woodall",0,0,1970,"M",0.593,0.173,"SO","52",0,4,15.5,0,0,1,0
"W000810",NA,"N00032416","Rob","Woodall","GA",7,"R","rob woodall",0,0,1970,"M",0.593,0.173,"SO","6",0,5,3,0,1,1,0
"W000810",NA,"N00032416","Rob","Woodall","GA",7,"R","rob woodall",0,0,1970,"M",0.593,0.173,"SO","7",NA,5,NA,NA,1,0,0
"C001093",NA,"N00033518","Doug","Collins","GA",9,"R","doug collins",0,0,1966,"M",0.61,0.134,"SO","3",0,1,12,0,0,1,0
"C001093",NA,"N00033518","Doug","Collins","GA",9,"R","doug collins",0,0,1966,"M",0.61,0.134,"SO","4",0,2,27.45,0,0,1,0
"C001093",NA,"N00033518","Doug","Collins","GA",9,"R","doug collins",0,0,1966,"M",0.61,0.134,"SO","51",0,3,9,0,0,1,0
"C001093",NA,"N00033518","Doug","Collins","GA",9,"R","doug collins",0,0,1966,"M",0.61,0.134,"SO","52",0,3,10.5,0,0,1,0
"C001093",NA,"N00033518","Doug","Collins","GA",9,"R","doug collins",0,0,1966,"M",0.61,0.134,"SO","6",0,4,11,0,1,1,0
"C001093",NA,"N00033518","Doug","Collins","GA",9,"R","doug collins",0,0,1966,"M",0.61,0.134,"SO","7",NA,4,NA,NA,1,0,0
"G000560",NA,"N00030788","Tom","Graves","GA",14,"R","tom graves",0,0,1970,"M",0.716,0.002,"SO","3",0,3,8.5,0,0,1,0
"G000560",NA,"N00030788","Tom","Graves","GA",14,"R","tom graves",0,0,1970,"M",0.716,0.002,"SO","4",0,4,13.75,0,0,1,0
"G000560",NA,"N00030788","Tom","Graves","GA",14,"R","tom graves",0,0,1970,"M",0.716,0.002,"SO","51",0,5,22.7,0,0,1,0
"G000560",NA,"N00030788","Tom","Graves","GA",14,"R","tom graves",0,0,1970,"M",0.716,0.002,"SO","52",0,5,16,0,0,1,0
"G000560",NA,"N00030788","Tom","Graves","GA",14,"R","tom graves",0,0,1970,"M",0.716,0.002,"SO","6",0,6,23.25,0,1,1,0
"G000560",NA,"N00030788","Tom","Graves","GA",14,"R","tom graves",0,0,1970,"M",0.716,0.002,"SO","7",NA,6,NA,NA,1,0,0
"H001050",NA,"N00025881","Colleen","Hanabusa","HI",1,"D","colleen hanabusa",0,0,1951,"F",0.37,0.004,"WE","3",1,2,21.05,2.5,0,1,1
"H001050",NA,"N00025881","Colleen","Hanabusa","HI",1,"D","colleen hanabusa",0,0,1951,"F",0.37,0.004,"WE","4",NA,3,0.25,0,0,1,0
"H001050",NA,"N00025881","Colleen","Hanabusa","HI",1,"D","colleen hanabusa",0,0,1951,"F",0.37,0.004,"WE","51",1,4,0,0,0,0,0
"H001050",NA,"N00025881","Colleen","Hanabusa","HI",1,"D","colleen hanabusa",0,0,1951,"F",0.37,0.004,"WE","52",NA,4,0,0,0,0,0
"H001050",NA,"N00025881","Colleen","Hanabusa","HI",1,"D","colleen hanabusa",0,0,1951,"F",0.37,0.004,"WE","6",NA,4,NA,NA,1,0,0
"H001050",NA,"N00025881","Colleen","Hanabusa","HI",1,"D","colleen hanabusa",0,0,1951,"F",0.37,0.004,"WE","7",NA,4,NA,NA,1,0,0
"G000571",NA,"N00033281","Tulsi","Gabbard","HI",2,"D","tulsi gabbard",0,0,1981,"F",0.274,0.282,"WE","3",1,1,5.3,5.1,0,1,1
"G000571",NA,"N00033281","Tulsi","Gabbard","HI",2,"D","tulsi gabbard",0,0,1981,"F",0.274,0.282,"WE","4",1,2,1.25,3,0,1,1
"G000571",NA,"N00033281","Tulsi","Gabbard","HI",2,"D","tulsi gabbard",0,0,1981,"F",0.274,0.282,"WE","51",1,3,5.051,0.65,0,1,1
"G000571",NA,"N00033281","Tulsi","Gabbard","HI",2,"D","tulsi gabbard",0,0,1981,"F",0.274,0.282,"WE","52",1,3,0.24,0.677,0,1,1
"G000571",NA,"N00033281","Tulsi","Gabbard","HI",2,"D","tulsi gabbard",0,0,1981,"F",0.274,0.282,"WE","6",1,4,10.134,0.5,1,1,1
"G000571",NA,"N00033281","Tulsi","Gabbard","HI",2,"D","tulsi gabbard",0,0,1981,"F",0.274,0.282,"WE","7",NA,4,NA,NA,1,0,0
"L000573",NA,"N00031377","Raul,Raúl","Labrador","ID",1,"R","raul labrador,ra l labrador",0,0,1967,"M",0.735,0.571,"WE","3",0,2,2.5,0,0,1,0
"L000573",NA,"N00031377","Raul,Raúl","Labrador","ID",1,"R","raul labrador,ra l labrador",0,0,1967,"M",0.735,0.571,"WE","4",0,3,11.2,0,0,1,0
"L000573",NA,"N00031377","Raul,Raúl","Labrador","ID",1,"R","raul labrador,ra l labrador",0,0,1967,"M",0.735,0.571,"WE","51",0,4,0,0,0,0,0
"L000573",NA,"N00031377","Raul,Raúl","Labrador","ID",1,"R","raul labrador,ra l labrador",0,0,1967,"M",0.735,0.571,"WE","52",0,4,0,0,0,0,0
"L000573",NA,"N00031377","Raul,Raúl","Labrador","ID",1,"R","raul labrador,ra l labrador",0,0,1967,"M",0.735,0.571,"WE","6",NA,4,NA,NA,1,0,0
"L000573",NA,"N00031377","Raul,Raúl","Labrador","ID",1,"R","raul labrador,ra l labrador",0,0,1967,"M",0.735,0.571,"WE","7",NA,4,NA,NA,1,0,0
"L000563",NA,"N00027239","Dan,Daniel","Lipinski","IL",3,"D","dan lipinski,daniel lipinski",0,0,1966,"M",0.227,0.176,"MW","3",1,5,5,0,0,1,0
"L000563",NA,"N00027239","Dan,Daniel","Lipinski","IL",3,"D","dan lipinski,daniel lipinski",0,0,1966,"M",0.227,0.176,"MW","4",1,6,3,0,0,1,0
"L000563",NA,"N00027239","Dan,Daniel","Lipinski","IL",3,"D","dan lipinski,daniel lipinski",0,0,1966,"M",0.227,0.176,"MW","51",1,7,19.9,1,0,1,1
"L000563",NA,"N00027239","Dan,Daniel","Lipinski","IL",3,"D","dan lipinski,daniel lipinski",0,0,1966,"M",0.227,0.176,"MW","52",1,7,14.9,0,0,1,0
"L000563",NA,"N00027239","Dan,Daniel","Lipinski","IL",3,"D","dan lipinski,daniel lipinski",0,0,1966,"M",0.227,0.176,"MW","6",1,8,23.5,0,1,1,0
"L000563",NA,"N00027239","Dan,Daniel","Lipinski","IL",3,"D","dan lipinski,daniel lipinski",0,0,1966,"M",0.227,0.176,"MW","7",NA,8,NA,NA,1,0,0
"G000535",NA,"N00004874","Luis V.,Luis","Gutierrez,Gutiérrez","IL",4,"D","luis v gutierrez,luis guti rrez",0,0,1953,"M",0.487,0.26,"MW","3",1,11,0,0,0,0,0
"G000535",NA,"N00004874","Luis V.,Luis","Gutierrez,Gutiérrez","IL",4,"D","luis v gutierrez,luis guti rrez",0,0,1953,"M",0.487,0.26,"MW","4",1,12,5.4,0,0,1,0
"G000535",NA,"N00004874","Luis V.,Luis","Gutierrez,Gutiérrez","IL",4,"D","luis v gutierrez,luis guti rrez",0,0,1953,"M",0.487,0.26,"MW","51",1,13,0,0,0,0,0
"G000535",NA,"N00004874","Luis V.,Luis","Gutierrez,Gutiérrez","IL",4,"D","luis v gutierrez,luis guti rrez",0,0,1953,"M",0.487,0.26,"MW","52",1,13,0,0,0,0,0
"G000535",NA,"N00004874","Luis V.,Luis","Gutierrez,Gutiérrez","IL",4,"D","luis v gutierrez,luis guti rrez",0,0,1953,"M",0.487,0.26,"MW","6",NA,13,NA,NA,1,0,0
"G000535",NA,"N00004874","Luis V.,Luis","Gutierrez,Gutiérrez","IL",4,"D","luis v gutierrez,luis guti rrez",0,0,1953,"M",0.487,0.26,"MW","7",NA,13,NA,NA,1,0,0
"R000580",NA,"N00004719","Peter J.,Peter","Roskam","IL",6,"R","peter j roskam,peter roskam",1,1,1961,"M",0.429,0.018,"MW","3",0,4,43.3,0,0,1,0
"R000580",NA,"N00004719","Peter J.,Peter","Roskam","IL",6,"R","peter j roskam,peter roskam",1,1,1961,"M",0.429,0.018,"MW","4",0,5,20.85,0,0,1,0
"R000580",NA,"N00004719","Peter J.,Peter","Roskam","IL",6,"R","peter j roskam,peter roskam",1,1,1961,"M",0.429,0.018,"MW","51",0,6,38.25,3.225,0,1,1
"R000580",NA,"N00004719","Peter J.,Peter","Roskam","IL",6,"R","peter j roskam,peter roskam",1,1,1961,"M",0.429,0.018,"MW","52",1,6,35.35,3.225,0,1,1
"R000580",NA,"N00004719","Peter J.,Peter","Roskam","IL",6,"R","peter j roskam,peter roskam",1,1,1961,"M",0.429,0.018,"MW","6",NA,6,NA,NA,1,0,0
"R000580",NA,"N00004719","Peter J.,Peter","Roskam","IL",6,"R","peter j roskam,peter roskam",1,1,1961,"M",0.429,0.018,"MW","7",NA,6,NA,NA,1,0,0
NA,NA,NA,"Tammy","Duckworth","IL",8,"D","tammy duckworth",0,0,NA,NA,NA,NA,"MW","3",1,NA,NA,NA,0,0,0
NA,NA,NA,"Tammy","Duckworth","IL",8,"D","tammy duckworth",0,0,NA,NA,NA,NA,"MW","4",1,NA,NA,NA,0,0,0
NA,NA,NA,"Tammy","Duckworth","IL",8,"D","tammy duckworth",0,0,NA,NA,NA,NA,"MW","51",NA,NA,NA,NA,0,0,0
NA,NA,NA,"Tammy","Duckworth","IL",8,"D","tammy duckworth",0,0,NA,NA,NA,NA,"MW","52",NA,NA,NA,NA,0,0,0
NA,NA,NA,"Tammy","Duckworth","IL",8,"D","tammy duckworth",0,0,NA,NA,NA,NA,"MW","6",NA,NA,NA,NA,1,0,0
NA,NA,NA,"Tammy","Duckworth","IL",8,"D","tammy duckworth",0,0,NA,NA,NA,NA,"MW","7",NA,NA,NA,NA,1,0,0
"H001059",NA,"N00031104","Randy","Hultgren","IL",14,"R","randy hultgren",0,0,1966,"M",0.49,0.034,"MW","3",0,2,16,0.25,0,1,1
"H001059",NA,"N00031104","Randy","Hultgren","IL",14,"R","randy hultgren",0,0,1966,"M",0.49,0.034,"MW","4",0,3,22,0,0,1,0
"H001059",NA,"N00031104","Randy","Hultgren","IL",14,"R","randy hultgren",0,0,1966,"M",0.49,0.034,"MW","51",0,4,24.5,0,0,1,0
"H001059",NA,"N00031104","Randy","Hultgren","IL",14,"R","randy hultgren",0,0,1966,"M",0.49,0.034,"MW","52",0,4,28.5,0,0,1,0
"H001059",NA,"N00031104","Randy","Hultgren","IL",14,"R","randy hultgren",0,0,1966,"M",0.49,0.034,"MW","6",NA,4,NA,NA,1,0,0
"H001059",NA,"N00031104","Randy","Hultgren","IL",14,"R","randy hultgren",0,0,1966,"M",0.49,0.034,"MW","7",NA,4,NA,NA,1,0,0
"S000364",NA,"N00004961","John M.,John","Shimkus","IL",15,"R","john m shimkus,john shimkus",0,0,1958,"M",0.375,0.154,"MW","3",0,9,106.5,6,0,1,1
"S000364",NA,"N00004961","John M.,John","Shimkus","IL",15,"R","john m shimkus,john shimkus",0,0,1958,"M",0.375,0.154,"MW","4",0,10,215.482,10.6,0,1,1
"S000364",NA,"N00004961","John M.,John","Shimkus","IL",15,"R","john m shimkus,john shimkus",0,0,1958,"M",0.375,0.154,"MW","51",0,11,88.5,9.75,0,1,1
"S000364",NA,"N00004961","John M.,John","Shimkus","IL",15,"R","john m shimkus,john shimkus",0,0,1958,"M",0.375,0.154,"MW","52",0,11,116,8.5,0,1,1
"S000364",NA,"N00004961","John M.,John","Shimkus","IL",15,"R","john m shimkus,john shimkus",0,0,1958,"M",0.375,0.154,"MW","6",0,12,103.5,0,1,1,0
"S000364",NA,"N00004961","John M.,John","Shimkus","IL",15,"R","john m shimkus,john shimkus",0,0,1958,"M",0.375,0.154,"MW","7",NA,12,NA,NA,1,0,0
"V000108",NA,"N00003813","Peter J.,Peter","Visclosky","IN",1,"D","peter j visclosky,peter visclosky",0,0,1949,"M",0.402,0.244,"MW","3",1,14,8.5,0.5,0,1,1
"V000108",NA,"N00003813","Peter J.,Peter","Visclosky","IN",1,"D","peter j visclosky,peter visclosky",0,0,1949,"M",0.402,0.244,"MW","4",1,15,28,1.5,0,1,1
"V000108",NA,"N00003813","Peter J.,Peter","Visclosky","IN",1,"D","peter j visclosky,peter visclosky",0,0,1949,"M",0.402,0.244,"MW","51",1,16,13.5,2,0,1,1
"V000108",NA,"N00003813","Peter J.,Peter","Visclosky","IN",1,"D","peter j visclosky,peter visclosky",0,0,1949,"M",0.402,0.244,"MW","52",1,16,18,0,0,1,0
"V000108",NA,"N00003813","Peter J.,Peter","Visclosky","IN",1,"D","peter j visclosky,peter visclosky",0,0,1949,"M",0.402,0.244,"MW","6",1,17,7.5,0,1,1,0
"V000108",NA,"N00003813","Peter J.,Peter","Visclosky","IN",1,"D","peter j visclosky,peter visclosky",0,0,1949,"M",0.402,0.244,"MW","7",NA,17,NA,NA,1,0,0
"S001188",NA,"N00030891","Marlin","Stutzman","IN",3,"R","marlin stutzman",0,0,1976,"M",0.742,0.119,"MW","3",0,3,12.85,17.6,0,1,1
"S001188",NA,"N00030891","Marlin","Stutzman","IN",3,"R","marlin stutzman",0,0,1976,"M",0.742,0.119,"MW","4",0,4,63.755,2,0,1,1
"S001188",NA,"N00030891","Marlin","Stutzman","IN",3,"R","marlin stutzman",0,0,1976,"M",0.742,0.119,"MW","51",NA,4,NA,NA,0,0,0
"S001188",NA,"N00030891","Marlin","Stutzman","IN",3,"R","marlin stutzman",0,0,1976,"M",0.742,0.119,"MW","52",NA,4,NA,NA,0,0,0
"S001188",NA,"N00030891","Marlin","Stutzman","IN",3,"R","marlin stutzman",0,0,1976,"M",0.742,0.119,"MW","6",NA,4,NA,NA,1,0,0
"S001188",NA,"N00030891","Marlin","Stutzman","IN",3,"R","marlin stutzman",0,0,1976,"M",0.742,0.119,"MW","7",NA,4,NA,NA,1,0,0
"R000592",NA,"N00031741","Todd","Rokita","IN",4,"R","todd rokita",0,0,1970,"M",0.602,0.16,"MW","3",0,2,15.1,0.5,0,1,1
"R000592",NA,"N00031741","Todd","Rokita","IN",4,"R","todd rokita",0,0,1970,"M",0.602,0.16,"MW","4",0,3,16.35,0,0,1,0
"R000592",NA,"N00031741","Todd","Rokita","IN",4,"R","todd rokita",0,0,1970,"M",0.602,0.16,"MW","51",0,4,35.7,5.2,0,1,1
"R000592",NA,"N00031741","Todd","Rokita","IN",4,"R","todd rokita",0,0,1970,"M",0.602,0.16,"MW","52",0,4,6,3.2,0,1,1
"R000592",NA,"N00031741","Todd","Rokita","IN",4,"R","todd rokita",0,0,1970,"M",0.602,0.16,"MW","6",NA,4,NA,NA,1,0,0
"R000592",NA,"N00031741","Todd","Rokita","IN",4,"R","todd rokita",0,0,1970,"M",0.602,0.16,"MW","7",NA,4,NA,NA,1,0,0
"B001284",NA,"N00033495","Susan W.,Susan","Brooks","IN",5,"R","susan w brooks,susan brooks",0,0,1960,"F",0.352,0.217,"MW","3",0,1,4,0,0,1,0
"B001284",NA,"N00033495","Susan W.,Susan","Brooks","IN",5,"R","susan w brooks,susan brooks",0,0,1960,"F",0.352,0.217,"MW","4",0,2,24.7,5,0,1,1
"B001284",NA,"N00033495","Susan W.,Susan","Brooks","IN",5,"R","susan w brooks,susan brooks",0,0,1960,"F",0.352,0.217,"MW","51",0,3,23.05,8.25,0,1,1
"B001284",NA,"N00033495","Susan W.,Susan","Brooks","IN",5,"R","susan w brooks,susan brooks",0,0,1960,"F",0.352,0.217,"MW","52",0,3,19.05,8.25,0,1,1
"B001284",NA,"N00033495","Susan W.,Susan","Brooks","IN",5,"R","susan w brooks,susan brooks",0,0,1960,"F",0.352,0.217,"MW","6",0,4,13,0,1,1,0
"B001284",NA,"N00033495","Susan W.,Susan","Brooks","IN",5,"R","susan w brooks,susan brooks",0,0,1960,"F",0.352,0.217,"MW","7",NA,4,NA,NA,1,0,0
"M001189",NA,"N00012546","Luke","Messer","IN",6,"R","luke messer",0,0,1969,"M",0.563,0.086,"MW","3",0,1,11.1,0,0,1,0
"M001189",NA,"N00012546","Luke","Messer","IN",6,"R","luke messer",0,0,1969,"M",0.563,0.086,"MW","4",0,2,28.5,0.5,0,1,1
"M001189",NA,"N00012546","Luke","Messer","IN",6,"R","luke messer",0,0,1969,"M",0.563,0.086,"MW","51",0,3,18.9,0.5,0,1,1
"M001189",NA,"N00012546","Luke","Messer","IN",6,"R","luke messer",0,0,1969,"M",0.563,0.086,"MW","52",0,3,6.85,0,0,1,0
"M001189",NA,"N00012546","Luke","Messer","IN",6,"R","luke messer",0,0,1969,"M",0.563,0.086,"MW","6",NA,3,NA,NA,1,0,0
"M001189",NA,"N00012546","Luke","Messer","IN",6,"R","luke messer",0,0,1969,"M",0.563,0.086,"MW","7",NA,3,NA,NA,1,0,0
NA,NA,NA,"Todd","Young","IN",9,"R","todd young",0,0,NA,NA,NA,NA,"MW","3",0,NA,NA,NA,0,0,0
NA,NA,NA,"Todd","Young","IN",9,"R","todd young",0,0,NA,NA,NA,NA,"MW","4",0,NA,NA,NA,0,0,0
NA,NA,NA,"Todd","Young","IN",9,"R","todd young",0,0,NA,NA,NA,NA,"MW","51",NA,NA,NA,NA,0,0,0
NA,NA,NA,"Todd","Young","IN",9,"R","todd young",0,0,NA,NA,NA,NA,"MW","52",NA,NA,NA,NA,0,0,0
NA,NA,NA,"Todd","Young","IN",9,"R","todd young",0,0,NA,NA,NA,NA,"MW","6",NA,NA,NA,NA,1,0,0
NA,NA,NA,"Todd","Young","IN",9,"R","todd young",0,0,NA,NA,NA,NA,"MW","7",NA,NA,NA,NA,1,0,0
"L000565",NA,"N00027741","Dave W.,David","Loebsack","IA",2,"D","dave w loebsack,david loebsack",0,0,1952,"M",0.276,0.027,"MW","3",1,4,4.75,0,0,1,0
"L000565",NA,"N00027741","Dave W.,David","Loebsack","IA",2,"D","dave w loebsack,david loebsack",0,0,1952,"M",0.276,0.027,"MW","4",1,5,4.1,4.5,0,1,1
"L000565",NA,"N00027741","Dave W.,David","Loebsack","IA",2,"D","dave w loebsack,david loebsack",0,0,1952,"M",0.276,0.027,"MW","51",1,6,7.5,5,0,1,1
"L000565",NA,"N00027741","Dave W.,David","Loebsack","IA",2,"D","dave w loebsack,david loebsack",0,0,1952,"M",0.276,0.027,"MW","52",1,6,9.2,9.5,0,1,1
"L000565",NA,"N00027741","Dave W.,David","Loebsack","IA",2,"D","dave w loebsack,david loebsack",0,0,1952,"M",0.276,0.027,"MW","6",1,7,12,1,1,1,1
"L000565",NA,"N00027741","Dave W.,David","Loebsack","IA",2,"D","dave w loebsack,david loebsack",0,0,1952,"M",0.276,0.027,"MW","7",NA,7,NA,NA,1,0,0
"K000362",NA,"N00025237","Steve A.,Steve","King","IA",4,"R","steve a king,steve king",0,0,1949,"M",0.613,0.171,"MW","3",0,6,2,0,0,1,0
"K000362",NA,"N00025237","Steve A.,Steve","King","IA",4,"R","steve a king,steve king",0,0,1949,"M",0.613,0.171,"MW","4",0,7,5.55,11.8,0,1,1
"K000362",NA,"N00025237","Steve A.,Steve","King","IA",4,"R","steve a king,steve king",0,0,1949,"M",0.613,0.171,"MW","51",0,8,1.6,18.593,0,1,1
"K000362",NA,"N00025237","Steve A.,Steve","King","IA",4,"R","steve a king,steve king",0,0,1949,"M",0.613,0.171,"MW","52",0,8,1.2,16.8,0,1,1
"K000362",NA,"N00025237","Steve A.,Steve","King","IA",4,"R","steve a king,steve king",0,0,1949,"M",0.613,0.171,"MW","6",0,9,0,0,1,0,0
"K000362",NA,"N00025237","Steve A.,Steve","King","IA",4,"R","steve a king,steve king",0,0,1949,"M",0.613,0.171,"MW","7",NA,9,NA,NA,1,0,0
"H001057",NA,"N00027649","Tim","Huelskamp","KS",1,"R","tim huelskamp",0,0,1968,"M",0.744,0.466,"MW","3",0,2,22.55,0.5,0,1,1
"H001057",NA,"N00027649","Tim","Huelskamp","KS",1,"R","tim huelskamp",0,0,1968,"M",0.744,0.466,"MW","4",0,3,10.2,0,0,1,0
"H001057",NA,"N00027649","Tim","Huelskamp","KS",1,"R","tim huelskamp",0,0,1968,"M",0.744,0.466,"MW","51",NA,3,NA,NA,0,0,0
"H001057",NA,"N00027649","Tim","Huelskamp","KS",1,"R","tim huelskamp",0,0,1968,"M",0.744,0.466,"MW","52",NA,3,NA,NA,0,0,0
