"member_id","party","state","member","last_name","first_name","alias"
"R000401","Democratic","Florida","Rogers, Paul G.","Rogers"," Paul G.",NA
"R000409","Republican","California","Rohrabacher, Dana","Rohrabacher"," Dana",NA
"R000592","Republican","Indiana","Rokita, Todd","Rokita"," Todd",NA
"R000417","Democratic","Puerto Rico","Romero-Barcelo, Carlos A.","Romero-Barcelo"," Carlos A.",NA
"R000615","Republican","Utah","Romney, Mitt","Romney"," Mitt",NA
"R000421","Democratic","Wyoming","Roncalio, Teno","Roncalio"," Teno",NA
"R000422","Republican","New York","Roncallo, Angelo D.","Roncallo"," Angelo D.",NA
"R000607","Republican","Florida","Rooney, Francis","Rooney"," Francis",NA
"R000423","Democratic","Pennsylvania","Rooney, Fred B.","Rooney"," Fred B.",NA
"R000424","Democratic","New York","Rooney, John J.","Rooney"," John J.",NA
"R000583","Republican","Florida","Rooney, Thomas J.","Rooney"," Thomas J.",NA
"R000435","Republican","Florida","Ros-Lehtinen, Ileana","Ros-Lehtinen"," Ileana",NA
"R000436","Democratic","North Carolina","Rose, Charlie","Rose"," Charlie",NA
"R000612","Republican","Tennessee","Rose, John W.","Rose"," John W.",NA
"R000613","Democratic","New York","Rose, Max","Rose"," Max",NA
"R000608","Democratic","Nevada","Rosen, Jacky","Rosen"," Jacky",NA
"R000103","Republican","Montana","Rosendale, Matthew M.","Rosendale"," Matthew M.",NA
"R000442","Democratic","New York","Rosenthal, Benjamin S.","Rosenthal"," Benjamin S.",NA
"R000580","Republican","Illinois","Roskam, Peter J.","Roskam"," Peter J.",NA
"R000305","Democratic","North Carolina","Ross, Deborah K.","Ross"," Deborah K.",NA
"R000593","Republican","Florida","Ross, Dennis A.","Ross"," Dennis A.",NA
"R000573","Democratic","Arkansas","Ross, Mike","Ross"," Mike",NA
"R000458","Democratic","Illinois","Rostenkowski, Dan","Rostenkowski"," Dan",NA
"R000460","Republican","Delaware","Roth Jr., William V.","Roth Jr."," William V.",NA
"R000459","Republican","Wisconsin","Roth, Toby","Roth"," Toby",NA
"R000598","Republican","Pennsylvania","Rothfus, Keith J.","Rothfus"," Keith J.",NA
"R000462","Democratic","New Jersey","Rothman, Steven R.","Rothman"," Steven R.",NA
"R000616","Democratic","California","Rouda, Harley","Rouda"," Harley",NA
"R000465","Republican","New Jersey","Roukema, Marge","Roukema"," Marge",NA
"R000605","Republican","South Dakota","Rounds, Mike","Rounds"," Mike",NA
"R000467","Democratic","Indiana","Roush, J. Edward","Roush"," J. Edward",NA
"R000469","Republican","California","Rousselot, John H.","Rousselot"," John H.",NA
"R000603","Republican","North Carolina","Rouzer, David","Rouzer"," David",NA
"R000481","Democratic","Georgia","Rowland, J. Roy","Rowland"," J. Roy",NA
"R000482","Republican","Connecticut","Rowland, John G.","Rowland"," John G.",NA
"R000614","Republican","Texas","Roy, Chip","Roy"," Chip",NA
"R000484","Democratic","Kansas","Roy, William R.","Roy"," William R.",NA
"R000485","Democratic","California","Roybal, Edward R.","Roybal"," Edward R.",NA
"R000486","Democratic","California","Roybal-Allard, Lucille","Roybal-Allard"," Lucille",NA
"R000487","Republican","California","Royce, Edward R.","Royce"," Edward R.",NA
"R000489","Republican","California","Royer, William","Royer"," William",NA
"R000595","Republican","Florida","Rubio, Marco","Rubio"," Marco",NA
"R000495","Republican","Arizona","Rudd, Eldon D.","Rudd"," Eldon D.",NA
"R000497","Republican","New Hampshire","Rudman, Warren","Rudman"," Warren",NA
"R000599","Democratic","California","Ruiz, Raul","Ruiz"," Raul",NA
"R000510","Democratic","New Mexico","Runnels, Harold L.","Runnels"," Harold L.",NA
"R000594","Republican","New Jersey","Runyan, Jon","Runyan"," Jon",NA
"R000512","Republican","Michigan","Ruppe, Philip E.","Ruppe"," Philip E.",NA
"R000576","Democratic","Maryland","Ruppersberger, C. A. Dutch","Ruppersberger"," C. A. Dutch",NA
"R000515","Democratic","Illinois","Rush, Bobby L.","Rush"," Bobby L.",NA
"R000604","Republican","Oklahoma","Russell, Steve","Russell"," Steve",NA
"R000543","Democratic","Illinois","Russo, Martin A.","Russo"," Martin A.",NA
"R000545","Republican","North Carolina","Ruth, Earl B.","Ruth"," Earl B.",NA
"R000609","Republican","Florida","Rutherford, John H.","Rutherford"," John H.",NA
"R000558","Democratic","California","Ryan, Leo J.","Ryan"," Leo J.",NA
"R000579","Democratic","New York","Ryan, Patrick","Ryan"," Patrick",NA
"R000570","Republican","Wisconsin","Ryan, Paul D.","Ryan"," Paul D.",NA
"R000577","Democratic","Ohio","Ryan, Tim","Ryan"," Tim",NA
"R000566","Republican","Kansas","Ryun, Jim","Ryun"," Jim",NA
"S001177","Democratic","Northern Mariana Islands","Sablan, Gregorio Kilili Camacho","Sablan"," Gregorio Kilili Camacho",NA
"S000005","Democratic","Minnesota","Sabo, Martin Olav","Sabo"," Martin Olav",NA
"S000014","Republican","Hawaii","Saiki, Patricia","Saiki"," Patricia",NA
"S001158","Democratic","Colorado","Salazar, John T.","Salazar"," John T.",NA
"S001163","Democratic","Colorado","Salazar, Ken","Salazar"," Ken",NA
"S000168","Republican","Florida","Salazar, Maria Elvira","Salazar"," Maria Elvira",NA
"S001167","Republican","Idaho","Sali, Bill","Sali"," Bill",NA
"S001226","Democratic","Oregon","Salinas, Andrea","Salinas"," Andrea",NA
"S000018","Republican","Arizona","Salmon, Matt","Salmon"," Matt",NA
"S001204","Democratic","Guam","San Nicolas, Michael F. Q.","San Nicolas"," Michael F. Q.",NA
"S001156","Democratic","California","Sánchez, Linda T.","Sánchez"," Linda T.",NA
"S000030","Democratic","California","Sanchez, Loretta","Sanchez"," Loretta",NA
"S000033","Independent","Vermont","Sanders, Bernard","Sanders"," Bernard",NA
"S000044","Democratic","Texas","Sandlin, Max","Sandlin"," Max",NA
"S000045","Republican","New Jersey","Sandman, Charles W., Jr.","Sandman"," Charles W.",NA
"S000051","Republican","South Carolina","Sanford, Mark","Sanford"," Mark",NA
"S000055","Democratic","North Carolina","Sanford, Terry","Sanford"," Terry",NA
"S000056","Democratic","Illinois","Sangmeister, George E.","Sangmeister"," George E.",NA
"S000058","Democratic","Nevada","Santini, James D.","Santini"," James D.",NA
"S000059","Republican","Pennsylvania","Santorum, Rick","Santorum"," Rick",NA
"S001222","Republican","New York","Santos, George","Santos"," George",NA
"S000062","Republican","Connecticut","Sarasin, Ronald A.","Sarasin"," Ronald A.",NA
"S001168","Democratic","Maryland","Sarbanes, John P.","Sarbanes"," John P.",NA
"S000064","Democratic","Maryland","Sarbanes, Paul S.","Sarbanes"," Paul S.",NA
"S000066","Democratic","Texas","Sarpalius, Bill","Sarpalius"," Bill",NA
"S001197","Republican","Nebraska","Sasse, Ben","Sasse"," Ben",NA
"S000068","Democratic","Tennessee","Sasser, Jim","Sasser"," Jim",NA
"S000070","Democratic","Virginia","Satterfield, David E., III","Satterfield"," David E.",NA
"S000081","Democratic","Illinois","Savage, Gus","Savage"," Gus",NA
"S000087","Republican","Michigan","Sawyer, Harold S.","Sawyer"," Harold S.",NA
"S000094","Democratic","Ohio","Sawyer, Tom","Sawyer"," Tom",NA
"S000096","Republican","Ohio","Saxbe, William B.","Saxbe"," William B.",NA
"S000097","Republican","New Jersey","Saxton, Jim","Saxton"," Jim",NA
"S000102","Republican","Pennsylvania","Saylor, John P.","Saylor"," John P.",NA
"S001176","Republican","Louisiana","Scalise, Steve","Scalise"," Steve",NA
"S001205","Democratic","Pennsylvania","Scanlon, Mary Gay","Scanlon"," Mary Gay",NA
"S000106","Republican","Florida","Scarborough, Joe","Scarborough"," Joe",NA
"S000109","Republican","Colorado","Schaefer, Dan","Schaefer"," Dan",NA
"S000112","Republican","Colorado","Schaffer, Bob","Schaffer"," Bob",NA
"S001145","Democratic","Illinois","Schakowsky, Janice D.","Schakowsky"," Janice D.",NA
"S001194","Democratic","Hawaii","Schatz, Brian","Schatz"," Brian",NA
"S001178","Democratic","Michigan","Schauer, Mark H.","Schauer"," Mark H.",NA
"S000119","Democratic","California","Schenk, Lynn","Schenk"," Lynn",NA
"S000121","Republican","Iowa","Scherle, William J.","Scherle"," William J.",NA
"S000124","Democratic","New York","Scheuer, James H.","Scheuer"," James H.",NA
"S001150","Democratic","California","Schiff, Adam B.","Schiff"," Adam B.",NA
"S000125","Republican","New Mexico","Schiff, Steven","Schiff"," Steven",NA
"S001182","Republican","Illinois","Schilling, Robert T.","Schilling"," Robert T.",NA
"S001164","Republican","Ohio","Schmidt, Jean","Schmidt"," Jean",NA
"S001227","Republican","Missouri","Schmitt, Eric","Schmitt"," Eric",NA
"S000132","Republican","New Mexico","Schmitt, Harrison H.","Schmitt"," Harrison H.",NA
"S000135","Republican","Pennsylvania","Schneebeli, Herman T.","Schneebeli"," Herman T.",NA
"S001190","Democratic","Illinois","Schneider, Bradley Scott","Schneider"," Bradley Scott",NA
"S000136","Republican","Rhode Island","Schneider, Claudine","Schneider"," Claudine",NA
"S001179","Republican","Illinois","Schock, Aaron","Schock"," Aaron",NA
"S001221","Democratic","Michigan","Scholten, Hillary J.","Scholten"," Hillary J.",NA
"S001180","Democratic","Oregon","Schrader, Kurt","Schrader"," Kurt",NA
"S001216","Democratic","Washington","Schrier, Kim","Schrier"," Kim",NA
"S001151","Republican","Virginia","Schrock, Edward L.","Schrock"," Edward L.",NA
"S000142","Democratic","Colorado","Schroeder, Patricia","Schroeder"," Patricia",NA
"S000143","Republican","Michigan","Schuette, Bill","Schuette"," Bill",NA
"S000146","Republican","Pennsylvania","Schulze, Richard T.","Schulze"," Richard T.",NA
"S000148","Democratic","New York","Schumer, Charles E.","Schumer"," Charles E.",NA
"S001162","Democratic","Pennsylvania","Schwartz, Allyson Y.","Schwartz"," Allyson Y.",NA
"S001161","Republican","Michigan","Schwarz, John J.H. ""Joe""","Schwarz"," John J.H. ""Joe""",NA
"S000159","Republican","Pennsylvania","Schweiker, Richard S.","Schweiker"," Richard S.",NA
"S001183","Republican","Arizona","Schweikert, David","Schweikert"," David",NA
"S001189","Republican","Georgia","Scott, Austin","Scott"," Austin",NA
"S001157","Democratic","Georgia","Scott, David","Scott"," David",NA
"S000174","Republican","Pennsylvania","Scott, Hugh","Scott"," Hugh",NA
"S001217","Republican","Florida","Scott, Rick","Scott"," Rick",NA
"S000185","Democratic","Virginia","Scott, Robert C. ""Bobby""","Scott"," Robert C. ""Bobby""",NA
"S001184","Republican","South Carolina","Scott, Tim","Scott"," Tim",NA
"S000189","Republican","Virginia","Scott, William Lloyd","Scott"," William Lloyd",NA
"S000213","Republican","California","Seastrand, Andrea H.","Seastrand"," Andrea H.",NA
"S000217","Republican","Kansas","Sebelius, Keith G.","Sebelius"," Keith G.",NA
"S000230","Democratic","Ohio","Seiberling, John F.","Seiberling"," John F.",NA
"S001166","Republican","Texas","Sekula Gibbs, Shelley","Sekula Gibbs"," Shelley",NA
"S001224","Republican","Texas","Self, Keith","Self"," Keith",NA
"S001219","Republican","New York","Sempolinski, Joseph","Sempolinski"," Joseph",NA
"S000244","Republican","Wisconsin","Sensenbrenner, F. James, Jr.","Sensenbrenner"," F. James",NA
"S000248","Democratic","New York","Serrano, Jose E.","Serrano"," Jose E.",NA
"S001141","Republican","Alabama","Sessions, Jeff","Sessions"," Jeff",NA
"S000250","Republican","Texas","Sessions, Pete","Sessions"," Pete",NA
"S001169","Democratic","Pennsylvania","Sestak, Joe","Sestak"," Joe",NA
"S001185","Democratic","Alabama","Sewell, Terri A.","Sewell"," Terri A.",NA
"S000269","Republican","California","Seymour, John","Seymour"," John",NA
"S000275","Republican","Arizona","Shadegg, John B.","Shadegg"," John B.",NA
"S001181","Democratic","New Hampshire","Shaheen, Jeanne","Shaheen"," Jeanne",NA
"S001206","Democratic","Florida","Shalala, Donna E.","Shalala"," Donna E.",NA
"S000282","Democratic","Ohio","Shamansky, Bob","Shamansky"," Bob",NA
"S000286","Democratic","Massachusetts","Shannon, James M.","Shannon"," James M.",NA
"S000294","Democratic","Indiana","Sharp, Philip R.","Sharp"," Philip R.",NA
"S000303","Republican","Florida","Shaw, E. Clay, Jr.","Shaw"," E. Clay",NA
"S001144","Republican","Connecticut","Shays, Christopher","Shays"," Christopher",NA
"S001170","Democratic","New Hampshire","Shea-Porter, Carol","Shea-Porter"," Carol",NA
"S000320","Republican","Alabama","Shelby, Richard C.","Shelby"," Richard C.",NA
"S000332","Democratic","Utah","Shepherd, Karen","Shepherd"," Karen",NA
"S000344","Democratic","California","Sherman, Brad","Sherman"," Brad",NA
"S001207","Democratic","New Jersey","Sherrill, Mikie","Sherrill"," Mikie",NA
"S001146","Republican","Pennsylvania","Sherwood, Don","Sherwood"," Don",NA
"S000364","Republican","Illinois","Shimkus, John","Shimkus"," John",NA
"S000367","Democratic","Illinois","Shipley, George E.","Shipley"," George E.",NA
"S000383","Republican","Montana","Shoup, Dick","Shoup"," Dick",NA
"S001147","Democratic","Mississippi","Shows, Ronnie","Shows"," Ronnie",NA
"S000388","Republican","Kansas","Shriver, Garner E.","Shriver"," Garner E.",NA
"S001171","Democratic","North Carolina","Shuler, Heath","Shuler"," Heath",NA
"S000393","Republican","California","Shumway, Norman D.","Shumway"," Norman D.",NA
"S001154","Republican","Pennsylvania","Shuster, Bill","Shuster"," Bill",NA
"S000394","Republican","Pennsylvania","Shuster, Bud","Shuster"," Bud",NA
"S000406","Democratic","Florida","Sikes, Robert L. F.","Sikes"," Robert L. F.",NA
"S000407","Democratic","Minnesota","Sikorski, Gerry E.","Sikorski"," Gerry E.",NA
"S000409","Republican","Michigan","Siljander, Mark D.","Siljander"," Mark D.",NA
"S001152","Republican","Connecticut","Simmons, Rob","Simmons"," Rob",NA
"S000423","Democratic","Illinois","Simon, Paul","Simon"," Paul",NA
"S000429","Republican","Wyoming","Simpson, Alan K.","Simpson"," Alan K.",NA
"S001148","Republican","Idaho","Simpson, Michael K.","Simpson"," Michael K.",NA
"S001191","Independent","Arizona","Sinema, Kyrsten","Sinema"," Kyrsten",NA
"S001165","Democratic","New Jersey","Sires, Albio","Sires"," Albio",NA
"S000453","Democratic","Virginia","Sisisky, Norman","Sisisky"," Norman",NA
"S000454","Democratic","California","Sisk, B. F.","Sisk"," B. F.",NA
"S000462","Democratic","Colorado","Skaggs, David E.","Skaggs"," David E.",NA
"S000463","Republican","New Mexico","Skeen, Joe","Skeen"," Joe",NA
"S000465","Democratic","Missouri","Skelton, Ike","Skelton"," Ike",NA
"S000472","Republican","Kansas","Skubitz, Joe","Skubitz"," Joe",NA
"S000473","Democratic","West Virginia","Slack, John","Slack"," John",NA
"S000477","Democratic","Kansas","Slattery, Jim","Slattery"," Jim",NA
"S000479","Republican","Virginia","Slaughter, D. French, Jr.","Slaughter"," D. French",NA
"S000480","Democratic","New York","Slaughter, Louise McIntosh","Slaughter"," Louise McIntosh",NA
"S001208","Democratic","Michigan","Slotkin, Elissa","Slotkin"," Elissa",NA
"S000510","Democratic","Washington","Smith, Adam","Smith"," Adam",NA
"S001172","Republican","Nebraska","Smith, Adrian","Smith"," Adrian",NA
"S000514","Republican","Alabama","Smith, Albert L., Jr.","Smith"," Albert L.",NA
"S000606","Republican","New Hampshire","Smith, Bob","Smith"," Bob",NA
"S000522","Republican","New Jersey","Smith, Christopher H.","Smith"," Christopher H.",NA
"S000527","Republican","Oregon","Smith, Denny","Smith"," Denny",NA
"S001142","Republican","Oregon","Smith, Gordon H.","Smith"," Gordon H.",NA
"S000548","Republican","New York","Smith, Henry P., III","Smith"," Henry P.",NA
"S001195","Republican","Missouri","Smith, Jason","Smith"," Jason",NA
"S000579","Democratic","Pennsylvania","Smith, Joseph F.","Smith"," Joseph F.",NA
"S000583","Republican","Texas","Smith, Lamar","Smith"," Lamar",NA
"S000584","Republican","Mississippi","Smith, Larkin","Smith"," Larkin",NA
"S000586","Democratic","Florida","Smith, Lawrence","Smith"," Lawrence",NA
"S000587","Republican","Washington","Smith, Linda","Smith"," Linda",NA
"S000596","Democratic","Iowa","Smith, Neal Edward","Smith"," Neal Edward",NA
"S000597","Republican","Michigan","Smith, Nick","Smith"," Nick",NA
"S000601","Republican","Vermont","Smith, Peter","Smith"," Peter",NA
"S000607","Republican","Oregon","Smith, Robert","Smith"," Robert",NA
"S001203","Democratic","Minnesota","Smith, Tina","Smith"," Tina",NA
"S000622","Republican","Nebraska","Smith, Virginia","Smith"," Virginia",NA
"S001199","Republican","Pennsylvania","Smucker, Lloyd","Smucker"," Lloyd",NA
"S000662","Republican","Kansas","Snowbarger, Vince","Snowbarger"," Vince",NA
"S000663","Republican","Maine","Snowe, Olympia J.","Snowe"," Olympia J.",NA
"S000672","Democratic","Arkansas","Snyder, Vic","Snyder"," Vic",NA
"S001160","Republican","Indiana","Sodrel, Michael E.","Sodrel"," Michael E.",NA
"S000673","Democratic","New York","Solarz, Stephen J.","Solarz"," Stephen J.",NA
"S001153","Democratic","California","Solis, Hilda L.","Solis"," Hilda L.",NA
"S000675","Republican","New York","Solomon, Gerald B. H.","Solomon"," Gerald B. H.",NA
"S001225","Democratic","Illinois","Sorensen, Eric","Sorensen"," Eric",NA
"S001200","Democratic","Florida","Soto, Darren","Soto"," Darren",NA
"S001143","Republican","Indiana","Souder, Mark E.","Souder"," Mark E.",NA
"S001186","Republican","Florida","Southerland, Steve II","Southerland"," Steve II",NA
"S001173","Democratic","Ohio","Space, Zachary T.","Space"," Zachary T.",NA
"S001209","Democratic","Virginia","Spanberger, Abigail Davis","Spanberger"," Abigail Davis",NA
"S001210","Republican","Florida","Spano, Ross","Spano"," Ross",NA
"S000701","Democratic","Alabama","Sparkman, John J.","Sparkman"," John J.",NA
"S000929","Republican","Indiana","Spartz, Victoria","Spartz"," Victoria",NA
"S000709","Democratic","Pennsylvania","Specter, Arlen","Specter"," Arlen",NA
"S001175","Democratic","California","Speier, Jackie","Speier"," Jackie",NA
"S000716","Democratic","Maryland","Spellman, Gladys Noon","Spellman"," Gladys Noon",NA
"S000718","Republican","South Carolina","Spence, Floyd","Spence"," Floyd",NA
"S000749","Democratic","South Carolina","Spratt, John M., Jr.","Spratt"," John M.",NA
"S000762","Democratic","Rhode Island","St Germain, Fernand J.","St Germain"," Fernand J.",NA
"S000770","Democratic","Michigan","Stabenow, Debbie","Stabenow"," Debbie",NA
"S000772","Democratic","Florida","Stack, Edward J.","Stack"," Edward J.",NA
"S000776","Republican","Vermont","Stafford, Robert T.","Stafford"," Robert T.",NA
"S000778","Democratic","West Virginia","Staggers, Harley O.","Staggers"," Harley O.",NA
"S000779","Democratic","West Virginia","Staggers, Harley O., Jr.","Staggers"," Harley O.",NA
"S000785","Democratic","Idaho","Stallings, Richard H.","Stallings"," Richard H.",NA
"S000795","Republican","Minnesota","Stangeland, Arlan","Stangeland"," Arlan",NA
"S001218","Democratic","New Mexico","Stansbury, Melanie A.","Stansbury"," Melanie A.",NA
"S001211","Democratic","Arizona","Stanton, Greg","Stanton"," Greg",NA
"S000804","Republican","Ohio","Stanton, J. William","Stanton"," J. William",NA
"S000803","Independent","Ohio","Stanton, James V.","Stanton"," James V.",NA
"S000810","Democratic","California","Stark, Fortney Pete","Stark"," Fortney Pete",NA
"S000818","Republican","West Virginia","Staton, David Michael","Staton"," David Michael",NA
"S001212","Republican","Minnesota","Stauber, Pete","Stauber"," Pete",NA
"S000822","Republican","Florida","Stearns, Cliff","Stearns"," Cliff",NA
"S000829","Democratic","Oklahoma","Steed, Tom","Steed"," Tom",NA
"S001135","Republican","California","Steel, Michelle","Steel"," Michelle",NA
"S000836","Republican","Connecticut","Steele, Robert H.","Steele"," Robert H.",NA
"S000841","Republican","Texas","Steelman, Alan","Steelman"," Alan",NA
"S000844","Republican","Maryland","Steers, Newton I., Jr.","Steers"," Newton I.",NA
"S001196","Republican","New York","Stefanik, Elise M.","Stefanik"," Elise M.",NA
"S000846","Republican","Arizona","Steiger, Sam","Steiger"," Sam",NA
"S000847","Republican","Wisconsin","Steiger, William A.","Steiger"," William A.",NA
"S001213","Republican","Wisconsin","Steil, Bryan","Steil"," Bryan",NA
"S000851","Democratic","Texas","Stenholm, Charles W.","Stenholm"," Charles W.",NA
"S000852","Democratic","Mississippi","Stennis, John C.","Stennis"," John C.",NA
"S000860","Democratic","Georgia","Stephens, Robert G., Jr.","Stephens"," Robert G.",NA
"S001214","Republican","Florida","Steube, W. Gregory","Steube"," W. Gregory",NA
"S001215","Democratic","Michigan","Stevens, Haley M.","Stevens"," Haley M.",NA
"S000888","Republican","Alaska","Stevens, Ted","Stevens"," Ted",NA
"S000890","Democratic","Illinois","Stevenson, Adlai E., III","Stevenson"," Adlai E.",NA
"S000902","Democratic","Illinois","Stewart, Bennett McVey","Stewart"," Bennett McVey",NA
"S001192","Republican","Utah","Stewart, Chris","Stewart"," Chris",NA
"S000907","Democratic","Alabama","Stewart, Donald","Stewart"," Donald",NA
"S001187","Republican","Ohio","Stivers, Steve","Stivers"," Steve",NA
"S000935","Republican","Michigan","Stockman, David A.","Stockman"," David A.",NA
"S000937","Republican","Texas","Stockman, Steve","Stockman"," Steve",NA
"S000948","Democratic","Ohio","Stokes, Louis","Stokes"," Louis",NA
"S000991","Republican","Colorado","Strang, Michael L.","Strang"," Michael L.",NA
"S001202","Republican","Alabama","Strange, Luther","Strange"," Luther",NA
"S000997","Democratic","New York","Stratton, Samuel S.","Stratton"," Samuel S.",NA
"S001159","Democratic","Washington","Strickland, Marilyn","Strickland"," Marilyn",NA
"S001004","Democratic","Ohio","Strickland, Ted","Strickland"," Ted",NA
"S001220","Republican","Alabama","Strong, Dale W.","Strong"," Dale W.",NA
"S001037","Democratic","Kentucky","Stubblefield, Frank A.","Stubblefield"," Frank A.",NA
"S001040","Democratic","Massachusetts","Studds, Gerry E.","Studds"," Gerry E.",NA
"S001044","Republican","Arizona","Stump, Bob","Stump"," Bob",NA
"S001045","Democratic","Michigan","Stupak, Bart","Stupak"," Bart",NA
"S001188","Republican","Indiana","Stutzman, Marlin A.","Stutzman"," Marlin A.",NA
"S001198","Republican","Alaska","Sullivan, Dan","Sullivan"," Dan",NA
"S001155","Republican","Oklahoma","Sullivan, John","Sullivan"," John",NA
"S001075","Republican","Tennessee","Sundquist, Don","Sundquist"," Don",NA
"S001077","Democratic","American Samoa","Sunia, Foto I. F.","Sunia"," Foto I. F.",NA
"S001078","Republican","New Hampshire","Sununu, John E.","Sununu"," John E.",NA
"S001201","Democratic","New York","Suozzi, Thomas R.","Suozzi"," Thomas R.",NA
"S001174","Democratic","Ohio","Sutton, Betty","Sutton"," Betty",NA
"S001193","Democratic","California","Swalwell, Eric","Swalwell"," Eric",NA
"S001101","Republican","Texas","Sweeney, David McCann","Sweeney"," David McCann",NA
"S001149","Republican","New York","Sweeney, John E.","Sweeney"," John E.",NA
"S001113","Democratic","New Hampshire","Swett, Dick","Swett"," Dick",NA
"S001115","Democratic","Washington","Swift, Al","Swift"," Al",NA
"S001122","Republican","Georgia","Swindall, Patrick L.","Swindall"," Patrick L.",NA
"S001223","Democratic","Ohio","Sykes, Emilia Strong","Sykes"," Emilia Strong",NA
"S001134","Democratic","Missouri","Symington, James W.","Symington"," James W.",NA
"S001136","Democratic","Missouri","Symington, Stuart","Symington"," Stuart",NA
"S001138","Republican","Idaho","Symms, Steven D.","Symms"," Steven D.",NA
"S001139","Democratic","Oklahoma","Synar, Mike","Synar"," Mike",NA
"T000010","Republican","Ohio","Taft, Robert, Jr.","Taft"," Robert",NA
"T000473","Democratic","Hawaii","Takai, Mark","Takai"," Mark",NA
"T000472","Democratic","California","Takano, Mark","Takano"," Mark",NA
"T000022","Republican","California","Talcott, Burt L.","Talcott"," Burt L.",NA
"T000024","Republican","Missouri","Talent, Jim","Talent"," Jim",NA
"T000035","Democratic","Georgia","Talmadge, Herman E.","Talmadge"," Herman E.",NA
"T000458","Republican","Colorado","Tancredo, Thomas G.","Tancredo"," Thomas G.",NA
"T000038","Democratic","Tennessee","Tanner, John S.","Tanner"," John S.",NA
"T000048","Republican","Washington","Tate, Randy","Tate"," Randy",NA
"T000053","Republican","Iowa","Tauke, Thomas Joseph","Tauke"," Thomas Joseph",NA
"T000057","Democratic","California","Tauscher, Ellen O.","Tauscher"," Ellen O.",NA
"T000067","Republican","North Carolina","Taylor, Charles H.","Taylor"," Charles H.",NA
"T000075","Republican","Missouri","Taylor, G.","Taylor"," G.",NA
"T000074","Democratic","Mississippi","Taylor, Gene","Taylor"," Gene",NA
"T000099","Democratic","North Carolina","Taylor, Roy A.","Taylor"," Roy A.",NA
"T000477","Republican","Virginia","Taylor, Scott","Taylor"," Scott",NA
"T000479","Republican","Texas","Taylor, Van","Taylor"," Van",NA
"T000109","Republican","California","Teague, Charles M.","Teague"," Charles M.",NA
"T000466","Democratic","New Mexico","Teague, Harry","Teague"," Harry",NA
"T000110","Democratic","Texas","Teague, Olin E.","Teague"," Olin E.",NA
"T000113","Democratic","Texas","Tejeda, Frank","Tejeda"," Frank",NA
"T000478","Republican","New York","Tenney, Claudia","Tenney"," Claudia",NA
"T000459","Republican","Nebraska","Terry, Lee","Terry"," Lee",NA
"T000464","Democratic","Montana","Tester, Jon","Tester"," Jon",NA
"T000488","Democratic","Michigan","Thanedar, Shri","Thanedar"," Shri",NA
"T000162","Republican","Wyoming","Thomas, Craig","Thomas"," Craig",NA
"T000184","Democratic","Georgia","Thomas, Lindsay","Thomas"," Lindsay",NA
"T000188","Republican","California","Thomas, William M.","Thomas"," William M.",NA
"T000193","Democratic","Mississippi","Thompson, Bennie G.","Thompson"," Bennie G.",NA
"T000200","Democratic","New Jersey","Thompson, Frank, Jr.","Thompson"," Frank",NA
"T000457","Republican","Tennessee","Thompson, Fred","Thompson"," Fred",NA
"T000467","Republican","Pennsylvania","Thompson, Glenn","Thompson"," Glenn",NA
"T000460","Democratic","California","Thompson, Mike","Thompson"," Mike",NA
"T000233","Republican","Wisconsin","Thomson, Vernon W.","Thomson"," Vernon W.",NA
"T000234","Republican","Nebraska","Thone, Charles","Thone"," Charles",NA
"T000238","Republican","Texas","Thornberry, Mac","Thornberry"," Mac",NA
"T000243","Democratic","Arkansas","Thornton, Ray","Thornton"," Ray",NA
"T000250","Republican","South Dakota","Thune, John","Thune"," John",NA
"T000253","Democratic","Florida","Thurman, Karen L.","Thurman"," Karen L.",NA
"T000254","Republican","South Carolina","Thurmond, Strom","Thurmond"," Strom",NA
"T000260","Republican","Kansas","Tiahrt, Todd","Tiahrt"," Todd",NA
"T000462","Republican","Ohio","Tiberi, Patrick J.","Tiberi"," Patrick J.",NA
"T000265","Democratic","Rhode Island","Tiernan, Robert O.","Tiernan"," Robert O.",NA
"T000266","Democratic","Massachusetts","Tierney, John F.","Tierney"," John F.",NA
"T000165","Republican","Wisconsin","Tiffany, Thomas P.","Tiffany"," Thomas P.",NA
"T000476","Republican","North Carolina","Tillis, Thomas","Tillis"," Thomas",NA
"T000480","Republican","South Carolina","Timmons, William R.","Timmons"," William R.",NA
"T000470","Republican","Colorado","Tipton, Scott R.","Tipton"," Scott R.",NA
"T000468","Democratic","Nevada","Titus, Dina","Titus"," Dina",NA
"T000481","Democratic","Michigan","Tlaib, Rashida","Tlaib"," Rashida",NA
"T000487","Democratic","Hawaii","Tokuda, Jill N.","Tokuda"," Jill N.",NA
"T000469","Democratic","New York","Tonko, Paul","Tonko"," Paul",NA
"T000310","Democratic","Louisiana","Tonry, Richard A.","Tonry"," Richard A.",NA
"T000461","Republican","Pennsylvania","Toomey, Patrick","Toomey"," Patrick",NA
"T000314","Republican","Massachusetts","Torkildsen, Peter G.","Torkildsen"," Peter G.",NA
"T000484","Democratic","New Mexico","Torres Small, Xochitl","Torres Small"," Xochitl",NA
"T000316","Democratic","California","Torres, Estaban Edward","Torres"," Estaban Edward",NA
"T000474","Democratic","California","Torres, Norma J.","Torres"," Norma J.",NA
